"ID_PK","ID","Interest"
"1136","1979","Talking"
"1137","1974","Friends"
"1138","1781","Feeding my imagition/reading"
"1139","1972","Playing soccer"
"1140","1979","Boys =D"
"1141","1979","Sports"
"1142","1972","Camping and hiking"
"1143","1775","Hair  "
"1144","1775","Music"
"1145","1967","Going places"
"1146","1967","Reading"
"1147","1992","Hunting"
"1148","1992","Fishing"
"1149","1967","Spending time with family"
"1150","1967","Spending time with friends"
"1151","1992","Football"
"1152","1992","Wrestling"
"1153","1967","Volleyball"
"1154","1967","Softball"
"1155","1967","Tennis"
"1156","1992","Wildlife photographer"
"1157","1790","Riding dirt bike and atvs"
"1158","1790","Paintballing"
"1159","1790","Spending money"
"1160","1973","Airsoft"
"1161","1973","Politics"
"1162","1973","Technology"
"1163","1973","History"
"1164","2007","Lising to music "
"1165","2007","Writing stories and poems"
"1166","2007","Going on my computer"
"1167","2011","Weilding"
"1168","2014","Basketball/working on vehicles"
"1169","1839","Beading jewlery "
"1170","1845","Riding horses"
"1171","1839","How things work"
"1172","1845","Riding quads"
"1173","1839","Nature"
"1174","1845","Hanging out with friends"
"1175","1845","Going mudding with friends"
"1176","1839","Reading"
"1177","1839","Chemical Reactions"
"1178","1839","Enviermental science"
"1179","1839","Politics"
"1180","1848","Baseball"
"1181","1848","Football"
"1182","1848","Basketball"
"1183","1863","Sports"
"1184","1848","Snowboarding"
"1185","1848","Xbox live"
"1186","1863","Myspace"
"1187","1845","Myspace"
"1188","1863","Hanging out with friends during free time"
"1189","1863","Taking pictures"
"1190","1852","Hunting and fishing"
"1191","1852","Paintballing"
"1192","1846","Athletics"
"1193","1848","Genealogy"
"1194","1860","Music"
"1195","1863","Reading"
"1196","1864","Sports"
"1197","1860","Hanging out with friends"
"1198","1835","Bowling"
"1199","1838","Computers"
"1200","1835","Video games"
"1201","1838","Writing"
"1202","1835","Playing guitar"
"1203","1835","Reading"
"1204","2013","Athletics"
"1205","2012","Sport"
"1206","2012","Physical activities"
"1207","1884","Makeup and hair"
"1208","1895","Basketball"
"1209","1895","Snowboarding"
"1210","1895","Computers"
"1211","1876","Hunting"
"1212","1876","Drawing"
"1213","1881","Video Games"
"1214","1881","Sports"
"1215","1876","Observing"
"1216","1881","Eating"
"1217","1876","Math"
"1218","1881","Riding bikes"
"1219","1876","Playing catch"
"1220","1876","Playing cards"
"1221","1889","Reading"
"1222","2025","Cutting/ welding"
"1223","1889","Writing "
"1224","2029","Fishing"
"1225","1889","Historical television shows"
"1226","2029","Hunting"
"1227","1882","Making models"
"1228","1882","Reading"
"1229","1883","Reading"
"1230","1882","Cooking"
"1231","2029","Foot ball"
"1232","1889","Organizing functions"
"1233","1889","Planning and making lists"
"1234","2029","Video games"
"1235","2029","Camping"
"1236","2028","I like to play guitar hero 3. "
"1237","2029","Drawing"
"1238","2028","I like to listen to music."
"1239","2028","I have a great interest in Welding."
"1240","2019","Writing"
"1241","1872","Guitar hero 3 legends of rock"
"1242","1872","Listen to music"
"1243","1880","Motocross"
"1244","2039","Reading"
"1245","2039","Writing"
"1246","2035","Football/wrestling"
"1247","2043","Communication Brodcasting Club"
"1248","2043","Chess Club"
"1249","2043","Community Service"
"1250","2044","Jobs."
"1251","2046","Helping others"
"1252","2046","Acting"
"1253","2046","Dancing"
"1254","2046","Singing"
"1255","2046","Reading"
"1256","2071","Asdf"
"1257","2121","Guitar"
"1258","2121","Piano"
"1259","2121","Math"
"1260","2121","Photographu"
"1261","2082","Reading"
"1262","2113","Sbhuihuibvuilbilsbribtuhus"
"1263","2091","Music"
"1264","2126","Writing"
"1265","2116","Stupid to matt"
"1266","2093","SHOPPING (SPENDING OTHER PEOPLES MONEY)  AND EATIN"
"1267","2109","Makeup nn hairr"
"1268","2114","Running on Treadmill"
"1269","2107","Camping"
"1270","2119","Cooking"
"1271","2122","Dance"
"1272","1898","Knitting"
"1273","1898","Scrapbooking"
"1274","1898","Playing the saxophone"
"1275","1898","Animal care"
"1276","1898","Track/running"
"1278","1908","Showing cows"
"1279","1905","Playing baseball"
"1280","1908","Playing tennis"
"1281","1905","Playing basketball "
"1282","1905","Wrestling"
"1283","1908","Twirling batons"
"1284","1908","Twirling rifle"
"1285","1905","Hunting"
"1286","1908","Hunting"
"1287","1908","Riding quads"
"1288","1905","Riding quads"
"1289","1905","Fishing"
"1290","1908","Traveling"
"1291","1908","Swimming"
"1292","1905","Riding dirt bikes"
"1293","1904","Hunting"
"1294","1904","Traveling"
"1295","1904","Riding quads"
"1296","1904","Shopping"
"1297","1904","Music"
"1298","1904","Driving around"
"1299","1904","Family"
"1300","2041","Volleyball"
"1301","2041","Basketball"
"1302","2041","Softball"
"1303","2041","Spending time with my family"
"1304","2041","Using the enternet"
"1305","2041","Spending time with friends"
"1306","2038","Volleyball"
"1307","2038","Basketball"
"1308","2038","Cheerleading"
"1309","2038","Track"
"1310","2038","Hanging out with friends"
"1311","2038","Writing songs"
"1312","2038","Playing the guitar"
"1313","2038","Being with family"
"1314","2038","School"
"1315","2038","Volunteering"
"1316","2038","Singing"
"1317","2038","Going to concerts"
"1318","2038","Being on the computer"
"1319","2038","Magazines"
"1320","2038","Being outside"
"1321","2038","Going swimming"
"1322","2038","Reading"
"1323","2038","Babysitting"
"1324","2038","Making crafts"
"1325","2038","Taking pictures and vidoes"
"1326","1897","Scrapbooking "
"1327","1919","Sports"
"1328","1919","Paintball"
"1329","1898","Art such as drawing"
"1330","1897","Art such as drawing and crafts "
"1331","2042","Soccer"
"1332","1897","Reading "
"1333","2042","Running"
"1334","2042","Journaling"
"1335","1897","Track and running"
"1336","1897","Sewing "
"1337","2042","Managing a webpage"
"1338","2042","Sewing"
"1339","1897","Playing the piano "
"1340","1898","Sewing"
"1341","1897","Long walks"
"1342","1898","Reading"
"1343","2042","Listening to music"
"1344","2042","Swimming"
"1345","1898","Swimming"
"1346","2042","Puzzles"
"1347","1897","Managing a webpage "
"1348","2042","Coloring"
"1349","2042","Cooking"
"1350","1897","Cooking "
"1351","1898","Cooking"
"1352","2042","Learning"
"1353","1897","Journaling "
"1354","1898","Journaling"
"1355","2042","Reading"
"1356","2042","Riding atvs"
"1357","2042","Bike riding"
"1358","2042","Hopscotch"
"1359","2134","Cheerleading"
"1360","1838","Music"
"1361","2016","Paintballing"
"1362","2016","Fishing"
"1363","1854","Guitar"
"1364","1854","Singing"
"1365","2016","Hunting"
"1366","1854","Reading"
"1367","1854","Cross country"
"1368","1854","Tennis"
"1369","2016","Snow skiing"
"1370","2016","Tubing"
"1371","1854","Computers"
"1372","2016","Hanging with friends"
"1373","1891","I play baseball "
"1374","1891","I riase livestock"
"1375","1891","I play basketball for fun "
"1376","1888","Snowboarding"
"1377","1888","Working on houses"
"1378","2137","Ridin hunting fishing and hangin out with my frien"
"1379","2142","Babysitting"
"1380","2142","Cooking"
"1381","1508","Spend time with friends "
"1382","1508","Play volleyball "
"1383","1508","Go shopping"
"1384","1508","Listen to music"
"1385","1786","Computer"
"1386","1786","Reading"
"1387","2134","Music"
"1388","2134","Friends"
"1389","2134","Soccer"
"1390","2146","Like to ride"
"1391","2146","Like to hunt and fish"
"1392","1873","Baseball"
"1393","1873","Wrestling"
"1394","1873","Football"
"1395","1887","Guitar hero"
"1396","1887","Fishing"
"1397","1894","Playing volleyball"
"1398","1894","Playing basketball"
"1399","1894","Playing softball"
"1400","2151","Football"
"1401","2151","Baseball"
"1404","2160","Computers"
"1405","2158","Swimming"
"1406","2158","Track"
"1407","2158","Cross Country"
"1408","2162","Babysitting"
"1409","2162","Cooking"
"1410","2162","Having fun"
"1411","2162","Playing Sports (soccer, softball, basketball)"
"1412","2162","Hanging out with friends"
"1413","2162","Talking"
"1414","2162","Beinf friendly"
"1415","2162","Laughing"
"1416","2167","Filming movies."
"1417","2167","Playing Sports"
"1418","1772","Fishing"
"1419","1772","Soccer"
"1420","1772","Having fun"
"1421","2165","Basketball"
"1422","2165","Soccer"
"1423","2165","Filming basketball"
"1424","2165","Nascar"
"1425","2165","Reading"
"1426","2165","Hanging out with friends and family"
"1427","2165","Swimming"
"1428","2168","Playing the guitar"
"1429","2168","Snowboarding"
"1430","2168","Hunting"
"1431","2168","Camping"
"1432","2168","Eating grapes"
"1433","2168","Jumping off stuff"
"1434","2186","Ridding Fourwheelers"
"1435","2186","Talking on the Phone"
"1436","2186","Texting"
"1437","2186","Running"
"1438","2186","Hanging out with friends"
"1439","2193","Eating"
"1440","2193","Sleeping"
"1441","2193","Dancing"
"1442","2077","Music"
"1443","2077","Speaking"
"1444","2077","Learning about people"
"1445","2077","Teaching"
"1446","2198","Collect seashells"
"1447","2198","Going to movies"
"1448","2198","My family"
"1449","2200","Craftman"
"1450","2203","Builder"
"1451","2205","Dance"
"1452","2205","Working with children"
"1453","2205","Fishing"
"1454","2205","Camping"
"1455","2208","Horse back riding"
"1456","2209","Movies"
"1457","2209","Sports"
"1458","2209","Video games"
"1459","2211","Saving animals lives"
"1460","2211","Volleyball"
"1462","2212","Reading"
"1463","2212","Sports"
"1464","2212","Running"
"1465","2213","Professiona rock climber"
"1466","2213","Read novels"
"1467","2213","Write novels"
"1468","2213","Travel"
"1469","2213","Laugh"
"1470","2215","Running"
"1471","2215","Read novels"
"1472","2215","Mountain biking"
"1473","2215","Hiking"
"1474","1803","Paintball"
"1475","1803","Wakeboarding"
"1476","1803","Snowboarding"
"1477","1803","Reading"
"1478","1803","Brigham Young University Sports"
"1479","1906","Paintball"
"1480","1906","Swim"
"1481","1906","Fish"
"1482","1906","Walk the dog"
"1483","2221","Reading"
"1484","2221","Mathematics"
"1485","2225","Playing Volley ball"
"1486","2225","Playing Basketball"
"1487","2225","Walking neighbor dogs"
"1488","1837","Volleyball"
"1489","1837","Softball"
"1490","1837","Being with friends"
"1491","1837","Reading"
"1492","2231","Swimming"
"1493","2231","Playing volleyball"
"1494","2231","Taking care of animals"
"1495","2232","Playing Volley ball"
"1496","2232","Playing Basketball"
"1497","2236","Playing video games"
"1498","2247","To watch the news"
"1499","2247","To Watch the cooking shows"
"1500","2247","To listen to music"
"1501","2255","Movies"
"1502","2255","Going Shopping"
"1503","2255","Watch t.v"
"1504","2255","Going out to eat"
"1505","2250","Football"
"1506","2250","Basketball"
"1507","2250","Track"
"1508","2250","Hanging out with my girlfriend and friends"
"1509","2243","Designing and making clothes"
"1510","2243","Drawing and painting"
"1511","2272","Doing hair"
"1512","2272","Singing"
"1513","2272","Dancing"
"1514","2266","Soccer"
"1515","2266","Sketching"
"1516","2245","Swimming"
"1517","2245","Music"
"1518","2258","Working with kids"
"1519","2258","Dancing"
"1520","2280","Babysitting"
"1521","2275","Work on cars on spare time "
"1522","2275","Put audio music in cars "
"1523","2291","Play sports"
"1524","2278","Eating"
"1525","2278","Being fat"
"1526","2285","Auto Mechanics"
"1527","2300","Music "
"1528","2285","Computers"
"1529","2278","Not walking"
"1530","2283","I love to cheer it will always be something i do."
"1531","2283","I have three little sisters, i love spending time "
"1532","2301","Tinker with junk"
"1533","2298","Power napping"
"1534","2281","Bowling"
"1535","2274","Listening to people talk and giving them advice"
"1536","2281","Camping"
"1537","2281","Cooking"
"1538","2302","Playing sports"
"1539","2284","Paintball"
"1540","2284","Drive"
"1541","2302","Writting"
"1542","2284","Football"
"1543","2281","Video Editing"
"1544","2292","Work on family members cars"
"1545","2284","Skatebored"
"1546","2284","Watch movies"
"1547","2284","Ufc"
"1548","2314","Driving"
"1549","2314","Working"
"1550","2335","Sports"
"1551","2312","Working with computers"
"1552","2312","Playing videogames"
"1554","2323","Building models"
"1555","2328","Car Restoration"
"1556","2328","Wrestling"
"1557","2320","Piano"
"1559","2333","Music"
"1560","2320","Medical science"
"1561","2320","Psychology"
"1562","2333","All Sports"
"1563","2333","Writing"
"1564","2313","Dance"
"1565","2333","Movies"
"1568","2313","Running"
"1570","2333","Trying new things"
"1571","2313","Reading"
"1578","2315","Writing screenplays"
"1579","2335","Psychology"
"1581","2335","Electronics"
"1582","2369","Scrapboking"
"1583","2377","Kelsey woolard"
"1584","2360","Shopping"
"1585","2376","Sports"
"1586","2355","Baseball"
"1588","2355","Driving"
"1590","2373","Soccer"
"1591","2373","Working out"
"1592","2373","Reading"
"1593","2374","Basketball"
"1594","2355","Football"
"1595","2378","Surfing the Web"
"1596","2378","BabySit little sisters"
"1598","2342","Working"
"1599","2344","Playing basketball"
"1600","2344","Reading"
"1601","2342","Football"
"1602","2346","Reading"
"1603","2342","Working out"
"1604","2357","Reading novels by Paulo Coelho and Meg Cabot"
"1605","2344","Coloring"
"1606","2342","Basketball"
"1607","2342","Track"
"1608","2342","Computer working"
"1609","2410","Rugby"
"1610","2410","Computers"
"1611","2404","Play football"
"1612","2404","Workout"
"1613","2395","Bakeball,football and working,"
"1614","2400","Snowboarding"
"1615","2400","Wakeboarding"
"1616","2400","Softball"
"1617","2408","Outdoor activities"
"1618","2409","Horseback Riding"
"1619","2409","Bowling"
"1620","2397","Foreign languages"
"1621","2397","Guitar, bass guitar, and piano"
"1622","2390","Soccer"
"1623","2388","Sports"
"1624","2408","Working on cars"
